n,futureMid,index,X,fundingFee,create_time
114,0.01438,0.014380456709,0.1092588790610063,0.00095,"2019-11-26 17:51:07"
115,0.01437,0.0143452569406667,0.1109837041677046,0.00096,"2019-11-26 17:52:08"
116,0.01437,0.01434583075,0.112668461950031,0.00097,"2019-11-26 17:53:08"
117,0.01436,0.014371692482,0.1118548847033257,0.00095,"2019-11-26 17:54:09"
118,0.01438,0.0143724220293333,0.1123821424370071,0.00095,"2019-11-26 17:55:00"
119,0.014365,0.01436415126,0.1124412298125601,0.00094,"2019-11-26 17:56:00"
120,0.014365,0.0143578871243333,0.112936628307137,0.00094,"2019-11-26 17:57:01"
121,0.014365,0.014356130282,0.1135544631850442,0.00093,"2019-11-26 17:58:02"
122,0.01437,0.014356469795,0.1144969097051986,0.00093,"2019-11-26 17:59:02"
123,0.014375,0.014374558505,0.1145276233441494,0.00093,"2019-11-26 18:00:03"
124,0.01437,0.014338267262,0.1167407734703225,0.00094,"2019-11-26 18:01:03"
125,0.014365,0.01433016219,0.1191718562130084,0.00095,"2019-11-26 18:02:04"
126,0.01439,0.0143804258703333,0.1198376313265571,0.00095,"2019-11-26 18:03:02"
127,0.014385,0.0143831089766667,0.1199691066102643,0.00094,"2019-11-26 18:04:03"
128,0.014405,0.0143957314333333,0.1206129479259781,0.00094,"2019-11-26 18:05:03"
129,0.014395,0.0143893557923333,0.1210051967346222,0.00093,"2019-11-26 18:06:03"
130,0.014365,0.014354031764,0.1217693190509395,0.00093,"2019-11-26 18:07:04"
131,0.014395,0.014393521695,0.1218720253261183,0.00093,"2019-11-26 18:08:04"
132,0.0144,0.014399933112,0.1218766703476944,0.00092,"2019-11-26 18:09:06"
133,0.014395,0.0143645233686667,0.1239983301167737,0.00093,"2019-11-26 18:10:07"
134,0.01439,0.014360072385,0.1260824153635348,0.00094,"2019-11-26 18:11:07"
135,0.014405,0.01439939992,0.1264713260147503,0.00093,"2019-11-26 18:12:09"
136,0.014405,0.0143991819333333,0.1268753813766199,0.00093,"2019-11-26 18:13:05"
137,0.01441,0.0143731064666667,0.129442226158495,0.00094,"2019-11-26 18:14:05"
138,0.014395,0.0143681838746667,0.1313085807073521,0.00095,"2019-11-26 18:15:01"
139,0.014375,0.0143646166913333,0.1320314199511562,0.00094,"2019-11-26 18:16:02"
140,0.01437,0.0143595368106667,0.1327600778090842,0.00094,"2019-11-26 18:17:02"
141,0.01437,0.014344305031,0.1345513788825394,0.00095,"2019-11-26 18:18:03"
142,0.01437,0.014371187746,0.1344687311556435,0.00094,"2019-11-26 18:19:04"
143,0.014365,0.01433991855,0.1362177961808419,0.00095,"2019-11-26 18:20:05"
144,0.014365,0.014363655275,0.1363114161525172,0.00094,"2019-11-26 18:21:06"
145,0.01438,0.014373739308,0.1367469807516688,0.00094,"2019-11-26 18:22:07"
146,0.0144,0.0143795320246667,0.1381703911448713,0.00094,"2019-11-26 18:23:06"
147,0.0144,0.014373450982,0.1400174783915768,0.00095,"2019-11-26 18:24:00"
148,0.014405,0.014405192146,0.1400041397288187,0.00094,"2019-11-26 18:25:00"
149,0.014415,0.0144020836153333,0.1409009811173069,0.00094,"2019-11-26 18:26:01"
150,0.01441,0.0144029303466667,0.1413918293796493,0.00094,"2019-11-26 18:27:01"
151,0.01441,0.014410274687,0.1413727674945731,0.00093,"2019-11-26 18:28:01"
152,0.014415,0.01440737162,0.1419022450565602,0.00093,"2019-11-26 18:29:00"
153,0.01444,0.014415217885,0.1436214084571902,0.00093,"2019-11-26 18:30:01"
154,0.01443,0.014439371,0.1429724189686591,0.00092,"2019-11-26 18:31:02"
155,0.014445,0.014431805528,0.1438866823970569,0.00092,"2019-11-26 18:32:02"
156,0.01444,0.0144071730593333,0.1461651960604597,0.00093,"2019-11-26 18:33:03"
